Category,Name,Phone,Google Maps URL,Website,email,Business Status,Address,Total Reviews,Booking Links,Rating,Hours
,Concorde Hotel New York,+1 212-355-2755,https://www.google.com/maps/place/Concorde+Hotel+New+York/data=!4m10!3m9!1s0x89c258e4c588a76d:0x52cb9d9107d43b7d!5m2!4m1!1i2!8m2!3d40.7600087!4d-73.9704053!16s%2Fg%2F11g6nhd825!19sChIJbaeIxeRYwokRfTvUB5Gdy1I?authuser=0&hl=en&rclk=1,https://www.concordehotelnewyork.com/?utm_campaign=Google%20My%20Business&utm_source=Google&utm_medium=Local%20Search,reservations@concordehotelnewyork.com,,"127 E 55th St, Manhattan, NY 10022, United States",(589),,4.4,
,The St. Regis New York,+1 212-753-4500,https://www.marriott.com/en-us/hotels/nycxr-the-st-regis-new-york/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0/Contact/,https://www.marriott.com/en-us/hotels/nycxr-the-st-regis-new-york/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,,,"Two E 55th St, New York, NY 10022, United States","(1,772)",,4.5,
,"The Carlyle, A Rosewood Hotel",+1 212-744-1600,"https://www.google.com/maps/place/The+Carlyle,+A+Rosewood+Hotel/data=!4m10!3m9!1s0x89c25894f6830e11:0xb2a302b01ff335e5!5m2!4m1!1i2!8m2!3d40.774416!4d-73.9631559!16zL20vMGZuNHFx!19sChIJEQ6D9pRYwokR5TXzH7ACo7I?authuser=0&hl=en&rclk=1",https://www.rosewoodhotels.com/en/the-carlyle-new-york,thecarlyle@rosewoodhotels.com,,"35 E 76th St, New York, NY 10021, United States","(1,136)",,4.5,
,The Parc Hotel,+1 718-358-8897,https://www.theparchotel.com//Contact/,http://www.theparchotel.com/,,,"39-16 College Point Blvd, Flushing, NY 11354, United States",(948),,3.8,
,OYO Times Square,+1 212-768-3700,https://www.google.com/maps/place/OYO+Times+Square/data=!4m10!3m9!1s0x89c258558cb60cf5:0xb6e50f959a09ef78!5m2!4m1!1i2!8m2!3d40.7590211!4d-73.9837215!16s%2Fg%2F1tjdh329!19sChIJ9Qy2jFVYwokReO8JmpUP5bY?authuser=0&hl=en&rclk=1,https://www.oyotimessquare.com/,info@oyotimessquare.com,,"157 W 47th St, New York, NY 10036, United States","(2,376)",,3.2,
,Ameritania Hotel at Times Square,+1 212-247-5000,https://www.ameritanianyc.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,https://www.ameritanianyc.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,reservations@ameritanianyc.com,,"230 W 54th St, New York, NY 10019, United States","(2,263)",,4.1,
,45 Times Square Hotel,+1 212-354-2323,https://www.45timessquarehotel.com/en/?utm_source=mybusiness&utm_medium=organic&utm_campaign=45timessquare&y_source=1_MTAwNjM4MTg0MC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D/Contact/,https://www.45timessquarehotel.com/en/?utm_source=mybusiness&utm_medium=organic&utm_campaign=45timessquare&y_source=1_MTAwNjM4MTg0MC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,,"125 W 45th St, New York, NY 10036, United States","(1,443)",,4.3,
,Conrad New York Downtown,+1 212-945-0100,https://www.hilton.com/en/hotels/nyccici-conrad-new-york-downtown/?SEO_id=GMB-AMER-CN-NYCCICI&y_source=1_MjA4MTg0MC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,https://www.hilton.com/en/hotels/nyccici-conrad-new-york-downtown/?SEO_id=GMB-AMER-CN-NYCCICI&y_source=1_MjA4MTg0MC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"conradconcierge_newyorkdowntown@conradhotels.com, NYCCI_GM@hilton.com, ATRIO.Restaurant@hilton.com",,"102 N End Ave, New York, NY 10282, United States","(3,980)",,4.6,
,Hotel Belleclaire,+1 212-362-7700,https://www.hotelbelleclaire.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,https://www.hotelbelleclaire.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,"ColumbiaBelleclaire@triumphhotels.com, belleclaire@triumphhotels.com, hbres@triumphhotels.com, hbfom@triumphhotels.com",,"2175 Broadway, New York, NY 10024, United States","(1,654)",,4.0,
,The Knickerbocker,+1 212-204-4980,https://www.theknickerbocker.com/?utm_source=google-gbp&utm_medium=organic&utm_campaign=gbp,https://theknickerbocker.com/?utm_source=google-gbp&utm_medium=organic&utm_campaign=gbp,info@theknickerbocker.com,,"6 Times Sq, New York, NY 10036, United States","(2,323)",,4.3,
,voco the Franklin New York by IHG,+1 212-369-1000,https://www.ihg.com/voco/hotels/us/en/new-york/nycvo/hoteldetail?cm_mmc=GoogleMaps-_-VX-_-US-_-NYCVO,https://www.ihg.com/voco/hotels/us/en/new-york/nycvo/hoteldetail?cm_mmc=GoogleMaps-_-VX-_-US-_-NYCVO,"julia.boyd@ihg.com, stacy.campbell@ihg.com, debra.wang@ihg.com, agne.blyth@ihg.com, fd.franklinhotel@gmail.com, ches.eaton@ihg.com, whitney.engelke@ihg.com, christine.lee@ihg.com",,"164 E 87th St, New York, NY 10128, United States",(420),,3.7,
,The Michelangelo New York - Starhotels Collezione,+1 212-765-1900,https://www.google.com/maps/place/The+Michelangelo+New+York+-+Starhotels+Collezione/data=!4m10!3m9!1s0x89c258f89bbe6a6f:0x6ade4f32cf5db614!5m2!4m1!1i2!8m2!3d40.7615421!4d-73.9825989!16s%2Fm%2F05b02cg!19sChIJb2q-m_hYwokRFLZdzzJP3mo?authuser=0&hl=en&rclk=1,http://www.michelangelohotel.com/,reservations@michelangelohotel.com,,"152 W 51st St, New York, NY 10019, United States","(2,291)",,4.4,
,JW Marriott Essex House New York,+1 212-247-0300,https://www.marriott.com/en-us/hotels/nycex-jw-marriott-essex-house-new-york/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0/Contact/,https://www.marriott.com/en-us/hotels/nycex-jw-marriott-essex-house-new-york/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,,,"160 Central Park S, New York, NY 10019, United States","(2,307)",,4.4,
,Arthouse Hotel New York City,+1 212-362-1100,https://www.google.com/maps/place/Arthouse+Hotel+New+York+City/data=!4m10!3m9!1s0x89c2588500000001:0xd1df63cd9a843482!5m2!4m1!1i2!8m2!3d40.7821598!4d-73.9803351!16s%2Fg%2F1pp2tl4j1!19sChIJAQAAAIVYwokRgjSEms1j39E?authuser=0&hl=en&rclk=1,https://www.arthousehotelnyc.com/,connect@arthousehotelnyc.com,,"222 W 77th St, New York, NY 10024, United States","(2,179)",,4.1,
,"The Bernic Hotel New York City, Tapestry Collection by Hilton",+1 212-754-9700,https://www.hilton.com/en/hotels/nyctbup-the-bernic-hotel-new-york-city/?SEO_id=GMB-AMER-UP-NYCTBUP&y_source=1_OTU3NDUzOS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D/Contact/,https://www.hilton.com/en/hotels/nyctbup-the-bernic-hotel-new-york-city/?SEO_id=GMB-AMER-UP-NYCTBUP&y_source=1_OTU3NDUzOS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,,"145 - 147 E 47th St, New York, NY 10017, United States",(802),,4.2,
,Baccarat Hotel New York,+1 212-790-8800,https://www.google.com/maps/place/Baccarat+Hotel+New+York/data=!4m10!3m9!1s0x89c258f96239418b:0xe0bf007e90388ca7!5m2!4m1!1i2!8m2!3d40.7609013!4d-73.9773752!16s%2Fg%2F11b6x5gbyh!19sChIJi0E5YvlYwokRp4w4kH4Av-A?authuser=0&hl=en&rclk=1,https://www.baccarathotels.com/?utm_source=google-gbp&utm_medium=organic&utm_campaign=gbp,NYReservations@baccarathotels.com,,"28 W 53rd St, New York, NY 10019, United States","(1,217)",,4.6,
,Cambria Hotel New York - Chelsea,+1 332-251-0971,"https://www.google.com/maps/place/Cambria+Hotel+New+York+-+Chelsea/@40.7466993,-73.991612,17z/data=!3m1!4b1!4m9!3m8!1s0x89c259af7ecc11ad:0xb76a50fb2f9da435!5m2!4m1!1i2!8m2!3d40.7466993!4d-73.991612!16s%2Fg%2F11b6dg64hl?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",https://www.choicehotels.com/new-york/new-york/cambria-hotels/ny537?mc=llgoxxpx,,,"123 W 28th St, New York, NY 10001, United States","(1,582)",,4.3,
,"Distrikt Hotel New York City, Tapestry Collection by Hilton",+1 212-706-6100,https://www.hilton.com/en/hotels/nycdsup-distrikt-hotel-new-york-city/?SEO_id=GMB-AMER-UP-NYCDSUP&y_source=1_MTExNTc4MjMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D/Contact/,https://www.hilton.com/en/hotels/nycdsup-distrikt-hotel-new-york-city/?SEO_id=GMB-AMER-UP-NYCDSUP&y_source=1_MTExNTc4MjMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,,"342 W 40th St, New York, NY 10018, United States","(1,515)",,4.0,
,Paramount Times Square - A Generator Hotel,+1 212-764-5500,https://www.google.com/maps/place/Paramount+Times+Square+-+A+Generator+Hotel/data=!4m10!3m9!1s0x89c258543f40379b:0xae966f416e2d9099!5m2!4m1!1i2!8m2!3d40.759535!4d-73.9870088!16s%2Fm%2F03gq7v4!19sChIJmzdAP1RYwokRmZAtbkFvlq4?authuser=0&hl=en&rclk=1,https://staygenerator.com/hotels/new-york/paramount-times-square?utm_source=google-my-business&utm_medium=organic&utm_campaign=paramount,"ask.paramount@staygenerator.com, groups.genyc@staygenerator.com",,"235 W 46th St, New York, NY 10036, United States","(6,894)",,3.5,
,"The Standard, East Village",+1 212-475-5700,"https://www.google.com/maps/place/The+Standard,+East+Village/@40.7278896,-73.9907987,17z/data=!3m1!4b1!4m9!3m8!1s0x89c2599b17a36981:0x71817c798f14ff88!5m2!4m1!1i2!8m2!3d40.7278896!4d-73.9907987!16s%2Fm%2F0dscqtg?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",http://www.standardhotels.com/new-york/properties/east-village?utm_source=google&utm_campaign=google_my_business&utm_medium=organic,"u003esev.sales@standardhotels.com, reservations.ev@standardhotels.com, sev.sales@standardhotels.com",,"25 Cooper Sq, New York, NY 10003, United States","(1,273)",,4.3,
,Louvre Hotel NYC,+1 718-760-2820,https://www.google.com/maps/place/Louvre+Hotel+NYC/data=!4m10!3m9!1s0x89c25fd302b04c53:0xdbb330b35ab21f8c!5m2!4m1!1i2!8m2!3d40.7382083!4d-73.8506306!16s%2Fg%2F1tdblx_g!19sChIJU0ywAtNfwokRjB-yWrMws9s?authuser=0&hl=en&rclk=1,http://www.louvrehotelnyc.com/,"8c4075d5481d476e945486754f783364@sentry.io, psh.reservations@gmail.com, info@mysite.com",,"109-17 Horace Harding Expy, Corona, NY 11368, United States",(355),,3.5,
,Moxy NYC Times Square,+1 212-967-6699,https://www.marriott.com/en-us/hotels/nycox-moxy-nyc-times-square/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0/Contact/,https://www.marriott.com/en-us/hotels/nycox-moxy-nyc-times-square/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,,,"485 7th Ave, New York, NY 10018, United States","(5,807)",,4.1,
,1 Hotel Brooklyn Bridge,+1 347-696-2500,https://www.google.com/maps/place/1+Hotel+Brooklyn+Bridge/data=!4m10!3m9!1s0x89c25a39ee957823:0x55e7fa4812618518!5m2!4m1!1i2!8m2!3d40.7023635!4d-73.9954874!16s%2Fg%2F11csqfp4hf!19sChIJI3iV7jlawokRGIVhEkj651U?authuser=0&hl=en&rclk=1,https://www.1hotels.com/brooklyn-bridge?utm_source=google-gbp&utm_medium=organic&utm_campaign=gbp,1bb-guestexperience@1hotels.com,,"60 Furman St, Brooklyn, NY 11201, United States","(2,562)",,4.3,
,Warwick New York,+1 212-247-2700,https://www.google.com/maps/place/Warwick+New+York/data=!4m10!3m9!1s0x89c258f999805515:0x279f1bee12c36a48!5m2!4m1!1i2!8m2!3d40.7624641!4d-73.9781009!16zL20vMGJ3bTFy!19sChIJFVWAmflYwokRSGrDEu4bnyc?authuser=0&hl=en&rclk=1,https://www.warwickhotels.com/warwick-new-york/?utm_source=google&utm_medium=local&utm_campaign=seo,infoboxny@warwickhotels.com,,"65 W 54th St, New York, NY 10019, United States","(2,495)",,4.1,
,Hotel Alameda,+1 347-342-7805,https://www.google.com/maps/place/Hotel+Alameda/data=!4m10!3m9!1s0x89c259b6ffca2e2d:0x4f2b536b8c0cbef1!5m2!4m1!1i2!8m2!3d40.7504084!4d-74.0034103!16s%2Fg%2F1yl48l4y7!19sChIJLS7K_7ZZwokR8b4MjGtTK08?authuser=0&hl=en&rclk=1,https://www.hotelalameda.com/,"forms@tambourine.com, frontdeskgroup@hotelalameda.com",,"518 W 27th St, New York, NY 10001, United States",(878),,3.9,
,Hyatt Regency Jersey City on the Hudson,+1 201-469-4500,https://www.hyatt.com/hyatt-regency/en-US/newjp-hyatt-regency-jersey-city-on-the-hudson?src=corp_lclb_google_seo_newjp&utm_source=google&utm_medium=organic&utm_campaign=lmr/Contact/,https://www.hyatt.com/hyatt-regency/en-US/newjp-hyatt-regency-jersey-city-on-the-hudson?src=corp_lclb_google_seo_newjp&utm_source=google&utm_medium=organic&utm_campaign=lmr,,,"2 Exchange Pl, Jersey City, NJ 07302, United States","(3,423)",,4.3,
,Grayson Hotel - The Unbound Collection by Hyatt,+1 212-229-4729,https://www.hyatt.com/unbound-collection/en-US/nycub-grayson-hotel?src=corp_lclb_google_seo_nycub&utm_source=google&utm_medium=organic&utm_campaign=lmr/Contact/,https://www.hyatt.com/unbound-collection/en-US/nycub-grayson-hotel?src=corp_lclb_google_seo_nycub&utm_source=google&utm_medium=organic&utm_campaign=lmr,,,"30 W 39th St, New York, NY 10018, United States",(492),,4.3,
,Nine Orchard,+1 212-804-9900,https://www.google.com/maps/place/Nine+Orchard/data=!4m10!3m9!1s0x89c25b21d10b9d0d:0xcd961a9ccbe299eb!5m2!4m1!1i2!8m2!3d40.7146908!4d-73.9920786!16s%2Fg%2F11rv5twh23!19sChIJDZ0L0SFbwokR65niy5wals0?authuser=0&hl=en&rclk=1,https://nineorchard.com/,"events@nineorchard.com, reservations@nineorchard.com, rsvp@nineorchard.com, press@nineorchard.com, concierge@nineorchard.com",,"9 Orchard St, New York, NY 10002, United States",(148),,4.8,
,Four Seasons Hotel New York,+1 212-758-5700,"https://www.google.com/maps/place/Four+Seasons+Hotel+New+York/@40.7622953,-73.9713402,17z/data=!3m1!4b1!4m9!3m8!1s0x89c258fab577c2eb:0x18e30117a09176d8!5m2!4m1!1i2!8m2!3d40.7622953!4d-73.9713402!16zL20vMGdic3B6?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",https://www.fourseasons.com/newyork/?utm_source=google&utm_medium=organicsearch&utm_campaign=tor-nyf-hre-mid-seo-na&utm_content=na-na&utm_term=na,,,"57 E 57th St, New York, NY 10022, United States","(1,126)",,4.6,
,The Peninsula New York,+1 212-956-2888,https://www.peninsula.com/en/new-york/5-star-luxury-hotel-midtown-nyc,https://www.peninsula.com/en/new-york/5-star-luxury-hotel-midtown-nyc,"pny@peninsula.com, clementpny@peninsula.com, reservationphk@peninsula.com, diningpny@peninsula.com",,"700 5th Ave, New York, NY 10019, United States","(1,695)",,4.6,
,Hotel Stanford,+1 212-563-1500,https://www.google.com/maps/place/Hotel+Stanford/data=!4m10!3m9!1s0x89c259a8dfdd2fa1:0xbbb24493ccaa99b4!5m2!4m1!1i2!8m2!3d40.7482035!4d-73.9874565!16s%2Fg%2F1vtzj3kj!19sChIJoS_d36hZwokRtJmqzJNEsrs?authuser=0&hl=en&rclk=1,https://www.hotelstanford.com/,info@hotelstanford.com,,"43 W 32nd St, New York, NY 10001, United States",(978),,4.0,
,Lotte New York Palace,+1 212-888-7000,https://www.google.com/maps/place/Lotte+New+York+Palace/data=!4m10!3m9!1s0x89c25a74e318a9bb:0xfbfb87640a33679e!5m2!4m1!1i2!8m2!3d40.758019!4d-73.9749745!16s%2Fm%2F02wx7xr!19sChIJu6kY43RawokRnmczCmSH-_s?authuser=0&hl=en&rclk=1,https://www.lottenypalace.com/?utm_source=google&utm_medium=organic&utm_campaign=business-listing,"forms@tambourine.com, reservations@lottenypalace.com, info@lottenypalace.com",,"455 Madison Ave, New York, NY 10022, United States","(3,842)",,4.4,
,The Carnegie Hotel,+1 212-397-6000,https://www.google.com/maps/place/The+Carnegie+Hotel/data=!4m10!3m9!1s0x89c258f82dfaef03:0x59f2ec41a34c4039!5m2!4m1!1i2!8m2!3d40.7645342!4d-73.979976!16s%2Fg%2F11c1xpxgyn!19sChIJA-_6LfhYwokROUBMo0Hs8lk?authuser=0&hl=en&rclk=1,https://www.thecarnegiehotel.com/?utm_source=google&utm_medium=Local+SEO&utm_campaign=Google+Business+Profile,gmktg-footer-logo@2x.png,,"160 W 56th St, Manhattan, NY 10019, United States",(481),,4.6,
,W New York - Times Square,+1 212-930-7400,https://www.marriott.com/en-us/hotels/nycwh-w-new-york-times-square/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0/Contact/,https://www.marriott.com/en-us/hotels/nycwh-w-new-york-times-square/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,,,"1567 Broadway, New York, NY 10036, United States","(3,422)",,4.2,
,"InterContinental New York Times Square, an IHG Hotel",+1 212-803-4500,https://www.ihg.com/intercontinental/hotels/gb/en/new-york/nychc/hoteldetail?cm_mmc=GoogleMaps-_-USA-_-NYCHC,https://www.ihg.com/intercontinental/hotels/gb/en/new-york/nychc/hoteldetail?cm_mmc=GoogleMaps-_-USA-_-NYCHC,"julia.boyd@ihg.com, christine.lee@ihg.com, stacy.campbell@ihg.com, debra.wang@ihg.com, agne.blyth@ihg.com, ches.eaton@ihg.com, whitney.engelke@ihg.com, icnytsres@ihg.com, ictsqsales@ihg.com",,"300 W 44th St, New York, NY 10036, United States","(4,578)",,4.3,
,Hotel NH Collection New York Madison Avenue,+1 212-802-0600,https://www.nh-hotels.com/en/hotel/nh-collection-new-york-madison-avenue?utm_campaign=local-gmb&utm_medium=organic_search&utm_source=google_gmb,https://www.nh-hotels.com/en/hotel/nh-collection-new-york-madison-avenue?utm_campaign=local-gmb&utm_medium=organic_search&utm_source=google_gmb,rsv.nhcollectionnewyork@nh-hotels.com,,"22 E 38th St, New York, NY 10016, United States",(843),,4.4,
,The Mark Hotel,+1 212-744-4300,https://www.google.com/maps/place/The+Mark+Hotel/data=!4m10!3m9!1s0x89c2589444a2835d:0x30587ad473b7589b!5m2!4m1!1i2!8m2!3d40.7752711!4d-73.9633994!16s%2Fm%2F0jk_0lg!19sChIJXYOiRJRYwokRm1i3c9R6WDA?authuser=0&hl=en&rclk=1,https://www.themarkhotel.com/?utm_source=gmb&utm_medium=organic,reservations@themarkhotel.com,,"25 E 77th St, New York, NY 10075, United States",(872),,4.5,
,Hyatt Centric Times Square New York,+1 646-364-1234,https://www.hyatt.com/hyatt-centric/en-US/nycts-hyatt-centric-times-square?src=corp_lclb_google_seo_nycts&utm_source=google&utm_medium=organic&utm_campaign=lmr/Contact/,https://www.hyatt.com/hyatt-centric/en-US/nycts-hyatt-centric-times-square?src=corp_lclb_google_seo_nycts&utm_source=google&utm_medium=organic&utm_campaign=lmr,,,"135 W 45th St, New York, NY 10036, United States","(3,179)",,4.5,
,Hotel 48LEX New York,+1 212-888-3500,https://www.google.com/maps/place/Hotel+48LEX+New+York/data=!4m10!3m9!1s0x89c258fd1699a7e9:0xf9d38fc125ba6443!5m2!4m1!1i2!8m2!3d40.7553115!4d-73.9729558!16s%2Fg%2F1pxxv28m6!19sChIJ6aeZFv1YwokRQ2S6JcGP0_k?authuser=0&hl=en&rclk=1,https://www.hotel48lexnewyork.com/?chebs=local-hotel48lexnewyork,info@hotel48lex.com,,"517 Lexington Ave, New York, NY 10017, United States",(763),,4.0,
,Inn At Great Neck,+1 516-773-2000,"https://www.google.com/maps/place/Inn+At+Great+Neck/@40.786313,-73.729185,17z/data=!3m1!4b1!4m9!3m8!1s0x89c28997385d9d5d:0x320b82b473cead14!5m2!4m1!1i2!8m2!3d40.786313!4d-73.729185!16s%2Fg%2F1tfcp836?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",http://www.innatgreatneck.com/,reservations@innatgreatneck.com,,"30 Cutter Mill Rd, Great Neck, NY 11021, United States",(862),,4.2,
,Arlo Williamsburg,+1 718-362-8100,https://arlohotels.com/williamsburg/,https://www.arlohotels.com/williamsburg/?utm_campaign=GoogleMyBusiness&utm_source=Google&utm_medium=LocalSearch,"reservations@arlohotels.com, hellowilliamsburg@arlohotels.com",,"96 Wythe Ave, Brooklyn, NY 11249, United States","(2,502)",,4.1,
,The Lombardy,+1 212-753-8600,https://www.google.com/maps/place/The+Lombardy/data=!4m10!3m9!1s0x89c258e4d83a162f:0xa54383e5f8bb00a!5m2!4m1!1i2!8m2!3d40.7607343!4d-73.9704507!16zL20vMGM0MHg3!19sChIJLxY62ORYwokRCrCLXz44VAo?authuser=0&hl=en&rclk=1,http://www.lombardyhotel.com/,reservations@lombardyhotel.com,,"111 E 56th St, New York, NY 10022, United States",(461),,4.2,
,Hyatt Herald Square New York,+1 212-330-1234,https://www.hyatt.com/en-US/hotel/new-york/hyatt-herald-square-new-york/nychh?src=corp_lclb_google_seo_nychh&utm_source=google&utm_medium=organic&utm_campaign=lmr/Contact/,https://www.hyatt.com/en-US/hotel/new-york/hyatt-herald-square-new-york/nychh?src=corp_lclb_google_seo_nychh&utm_source=google&utm_medium=organic&utm_campaign=lmr,,,"30 W 31st St, New York, NY 10001, United States","(1,108)",,4.1,
,Aloft Long Island City-Manhattan View,+1 718-433-9305,https://www.marriott.com/en-us/hotels/ispva-aloft-long-island-city-manhattan-view/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0/Contact/,https://www.marriott.com/en-us/hotels/ispva-aloft-long-island-city-manhattan-view/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,,,"27-45 Jackson Ave, Long Island City, NY 11101, United States","(1,253)",,4.2,
,"The Lexington Hotel, Autograph Collection",+1 212-755-4400,https://www.marriott.com/en-us/hotels/nyclx-the-lexington-hotel-autograph-collection/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0/Contact/,https://www.marriott.com/en-us/hotels/nyclx-the-lexington-hotel-autograph-collection/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,,,"511 Lexington Avenue at, E 48th St, New York, NY 10017, United States","(3,424)",,4.0,
,The Chelsean New York Hotel,+1 212-627-1888,https://www.google.com/maps/place/The+Chelsean+New+York+Hotel/data=!4m10!3m9!1s0x89c259a5302be0f9:0xe19a9893b2d8a49c!5m2!4m1!1i2!8m2!3d40.744914!4d-73.9942557!16s%2Fg%2F1tj4cdb_!19sChIJ-eArMKVZwokRnKTYspOYmuE?authuser=0&hl=en&rclk=1,https://www.thechelseannewyork.com/?utm_source=google&utm_medium=organic&utm_campaign=business_listing,"forms@tambourine.com, reservations@thechelseannewyork.com",,"160 W 25th St, New York, NY 10001, United States","(1,487)",,3.7,
,"The Jewel Hotel, New York",+1 212-863-0550,"https://www.google.com/maps/place/The+Jewel+Hotel,+New+York/data=!4m10!3m9!1s0x89c258f938764035:0x4864c8f1f0deb503!5m2!4m1!1i2!8m2!3d40.7597381!4d-73.9777528!16s%2Fg%2F1tdvfh33!19sChIJNUB2OPlYwokRA7Xe8PHIZEg?authuser=0&hl=en&rclk=1",https://www.thejewelny.com/?utm_source=B2C&utm_medium=Google&utm_campaign=GoogleListing,info@thejewelny.com,,"11 W 51st St, New York, NY 10019, United States","(1,009)",,4.4,
,The Muse New York,+1 212-485-2400,https://www.themusehotel.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,https://www.themusehotel.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,talktous@themusehotel.com,,"130 W 46th St, New York, NY 10036, United States","(1,248)",,4.4,
,Renaissance New York Times Square Hotel,+1 212-765-7676,https://www.marriott.com/en-us/hotels/nycrt-renaissance-new-york-times-square-hotel/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0/Contact/,https://www.marriott.com/en-us/hotels/nycrt-renaissance-new-york-times-square-hotel/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,,,"Two Times Square, 714 Seventh Avenue at, W 48th St, New York, NY 10036, United States","(1,668)",,4.3,
,Nine Orchard,+1 212-804-9900,https://www.google.com/maps/place/Nine+Orchard/data=!4m10!3m9!1s0x89c25b21d10b9d0d:0xcd961a9ccbe299eb!5m2!4m1!1i2!8m2!3d40.7146908!4d-73.9920786!16s%2Fg%2F11rv5twh23!19sChIJDZ0L0SFbwokR65niy5wals0?authuser=0&hl=en&rclk=1,https://nineorchard.com/,"events@nineorchard.com, reservations@nineorchard.com, rsvp@nineorchard.com, press@nineorchard.com, concierge@nineorchard.com",,"9 Orchard St, New York, NY 10002, United States",(148),,4.8,
,Four Seasons Hotel New York,+1 212-758-5700,"https://www.google.com/maps/place/Four+Seasons+Hotel+New+York/@40.7622953,-73.9713402,17z/data=!3m1!4b1!4m9!3m8!1s0x89c258fab577c2eb:0x18e30117a09176d8!5m2!4m1!1i2!8m2!3d40.7622953!4d-73.9713402!16zL20vMGdic3B6?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",https://www.fourseasons.com/newyork/?utm_source=google&utm_medium=organicsearch&utm_campaign=tor-nyf-hre-mid-seo-na&utm_content=na-na&utm_term=na,,,"57 E 57th St, New York, NY 10022, United States","(1,126)",,4.6,
,Hotel Beacon,+1 212-787-1100,https://www.google.com/maps/place/Hotel+Beacon/data=!4m10!3m9!1s0x89c25889956bfb93:0x89a9df191d27e6ff!5m2!4m1!1i2!8m2!3d40.7806964!4d-73.9810172!16s%2Fg%2F11dflx30xc!19sChIJk_trlYlYwokR_-YnHRnfqYk?authuser=0&hl=en&rclk=1,https://www.beaconhotel.com/,"reservations@Beaconhotel.com, reservations@beaconhotel.com",,"2130 Broadway, New York, NY 10023, United States","(1,300)",,4.4,
,Heritage Hotel New York City,+1 212-645-3990,"https://www.google.com/maps/place/Heritage+Hotel+New+York+City/@40.743278,-73.99011,17z/data=!3m1!4b1!4m9!3m8!1s0x89c259a43372d8af:0xd392c8ebaf3c1253!5m2!4m1!1i2!8m2!3d40.743278!4d-73.99011!16s%2Fg%2F1tf1prks?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",http://www.heritagehotelnyc.com/,"Sales.Heritagehotelnyc@gmail.com, heritagehotelreservations@gmail.com",,"18 W 25th St, New York, NY 10010, United States","(1,195)",,3.7,
,Tuscany by LuxUrban,+1 212-596-7540,https://www.google.com/maps/place/Tuscany+by+LuxUrban/data=!4m10!3m9!1s0x89c25906ad28f815:0x5aa215ad2b3de68c!5m2!4m1!1i2!8m2!3d40.749706!4d-73.9781516!16s%2Fg%2F1tftxwbt!19sChIJFfgorQZZwokRjOY9K60Volo?authuser=0&hl=en&rclk=1,https://www.tuscanynyc.com/,tuscany@luxurban.com,,"120 E 39th St, New York, NY 10016, United States",(939),,3.8,
